ticker,date,score_100,score_equal,score_risk2x,score_risk4x,score_risk_only,20거래일(약1개월),60거래일(약3개월),120거래일(약6개월)
078930.KS,2024-07-17,41.5,49.6,50.6,52.0,57.8,-5.82726326742976,-13.319458896982306,-18.522372528616028
078930.KS,2024-08-14,22.5,33.2,37.9,44.5,71.9,-3.7569060773480656,-9.944751381215466,-8.950276243093924
078930.KS,2024-09-12,21.0,31.9,36.4,42.8,69.4,-4.362801377726755,-6.888633754305396,-14.695752009184847
078930.KS,2024-10-18,13.1,25.1,31.1,39.7,75.0,-2.1608643457383003,-6.002400960384158,-12.605042016806722
078930.KS,2024-11-15,20.5,31.4,37.5,46.0,81.2,-0.4907975460122671,1.104294478527601,-3.803680981595092
078930.KS,2024-12-13,25.3,35.6,40.6,47.6,76.8,-3.4525277435265123,-8.38471023427867,15.166461159062884
078930.KS,2025-01-15,19.2,30.3,35.9,43.8,76.4,5.23627075351214,-7.024265644955296,41.76245210727969
078930.KS,2025-02-18,39.9,48.2,51.5,56.3,75.9,-9.830097087378642,-4.854368932038833,13.10679611650485
078930.KS,2025-03-19,9.5,21.9,27.3,35.0,66.5,-2.0188425302826385,25.70659488559892,25.3028263795424
078930.KS,2025-04-16,23.3,33.9,38.7,45.4,73.1,7.692307692307687,52.47252747252746,25.0
078930.KS,2025-05-19,49.9,56.8,60.1,64.7,83.8,19.13265306122449,18.87755102040816,48.724489795918366
078930.KS,2025-06-18,62.7,67.8,68.6,69.6,74.0,18.843683083511785,-0.3211991434689532,21.41327623126339
078930.KS,2025-07-16,83.0,85.3,83.6,81.1,71.0,-16.036036036036037,-18.018018018018022,8.108108108108114
251270.KS,2022-09-01,3.9,17.2,21.0,26.4,48.6,-11.98686371100164,-19.62233169129721,1.1494252873563315
251270.KS,2022-10-04,12.0,24.1,27.4,32.0,51.0,-11.287313432835822,-4.291044776119401,21.641791044776127
251270.KS,2022-11-02,18.1,29.4,30.4,31.8,37.5,2.944269190325977,26.182965299684536,35.646687697160885
251270.KS,2022-11-30,21.7,32.5,33.2,34.0,37.6,4.800817160367732,25.84269662921348,18.692543411644525
251270.KS,2022-12-28,34.9,43.9,42.9,41.5,35.6,16.959064327485372,27.09551656920077,0.7797270955165692
251270.KS,2023-01-30,51.3,58.0,55.2,51.1,34.5,2.6666666666666616,7.499999999999996,-21.41666666666666
251270.KS,2023-02-27,55.7,61.8,58.6,54.0,35.0,5.844155844155852,-5.681818181818176,-30.35714285714286
251270.KS,2023-03-28,50.1,57.0,56.6,56.1,53.9,-1.0736196319018454,-20.70552147239264,-29.677914110429448
251270.KS,2023-04-25,27.6,37.6,38.2,39.1,42.8,-9.92248062015504,-26.89922480620155,-40.69767441860465
251270.KS,2023-05-25,4.5,17.7,20.7,24.9,42.4,-11.015490533562822,-26.161790017211707,-9.46643717728055
251270.KS,2023-06-26,3.4,16.8,21.9,29.2,59.1,-8.800773694390717,-11.315280464216638,6.189555125725343
251270.KS,2023-07-24,4.2,17.4,21.5,27.3,51.2,-9.013785790031816,-18.875927889713683,18.55779427359492
251270.KS,2023-08-22,4.8,17.9,20.0,23.0,35.1,6.876456876456882,22.61072261072261,45.92074592074593
251270.KS,2023-09-19,11.9,24.1,25.5,27.5,35.6,-16.575790621592144,19.738276990185376,24.972737186477637
251270.KS,2023-10-24,6.7,19.6,23.7,29.4,53.1,37.51633986928105,46.1437908496732,46.66666666666666
251270.KS,2023-11-21,61.9,67.2,63.6,58.5,37.5,4.372623574144496,19.01140684410647,25.85551330798479
251270.KS,2023-12-19,45.4,52.9,52.4,51.6,48.3,1.821493624772308,4.371584699453557,-0.7285974499089298
251270.KS,2024-01-19,32.6,41.9,42.3,42.8,45.0,11.985688729874775,0.3577817531305927,8.407871198568873
251270.KS,2024-02-20,48.9,55.9,54.4,52.1,42.9,-8.46645367412141,5.7507987220447365,0.9584664536741228
251270.KS,2024-03-20,11.7,23.9,26.5,30.2,45.4,-2.0942408376963373,-4.88656195462478,7.678883071553222
251270.KS,2024-04-18,13.8,25.7,28.2,31.8,46.8,18.00356506238858,8.02139037433156,-0.1782531194295944
251270.KS,2024-05-21,47.3,54.6,53.0,50.6,41.0,-17.673716012084594,-4.53172205438066,-29.229607250755286
251270.KS,2024-06-19,6.8,19.6,22.5,26.4,42.9,11.192660550458712,13.211009174311927,6.422018348623859
251270.KS,2024-07-17,35.2,44.1,44.3,44.5,45.5,4.290429042904287,-7.590759075907593,-21.287128712871283
251270.KS,2024-08-14,44.8,52.4,50.8,48.5,39.1,-2.373417721518989,-25.870253164556967,-26.97784810126582
251270.KS,2024-09-12,25.4,35.7,37.0,38.8,46.4,-9.23824959481362,-5.996758508914102,-34.60291734197731
251270.KS,2024-10-18,10.4,22.7,26.2,31.1,51.4,-16.33928571428571,-14.821428571428577,-26.16071428571428
251270.KS,2024-11-15,0.0,12.9,15.8,19.9,36.9,23.79935965848452,-1.494130202774813,9.284951974386344
251270.KS,2024-12-13,44.4,52.1,51.1,49.8,44.5,-17.758620689655167,-30.431034482758623,3.7931034482758585
251270.KS,2025-01-15,2.4,15.9,18.9,23.1,40.6,-3.2494758909853205,-13.312368972746336,30.60796645702306
251270.KS,2025-02-18,13.5,25.4,29.1,34.4,56.0,-12.567713976164685,10.942578548212346,23.510292524377043
251270.KS,2025-03-19,4.5,17.7,21.5,26.9,49.0,2.478314745972732,49.19454770755887,52.91201982651796
251270.KS,2025-04-16,25.9,36.1,37.4,39.2,46.5,23.821039903264808,50.66505441354292,31.076178960096733
251270.KS,2025-05-19,59.3,64.9,61.4,56.6,36.5,17.578125,11.328125,7.8125
251270.KS,2025-06-18,71.9,75.8,71.9,66.3,43.5,3.488372093023262,2.491694352159479,-16.61129568106312
251270.KS,2025-07-16,57.7,63.6,63.3,62.9,61.4,-8.50722311396469,-13.0016051364366,-17.81701444622793
